Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,9601.709961,10476.099609,9601.709961,10089.400391,8071.771484,509943
2000-01-05,10089.400391,10711.500000,9601.709961,10661.099609,8529.147461,788494
2000-01-06,10711.500000,10762.000000,9584.889648,9803.500000,7843.044922,624480
2000-01-07,9887.570313,10223.900391,9517.629883,10089.400391,8071.771484,551690
2000-01-10,10358.400391,10560.200195,10123.000000,10257.500000,8206.256836,717964
2000-01-11,10089.400391,10257.500000,9870.759766,10038.900391,8031.371094,500963
2000-01-12,9921.209961,10223.900391,9668.969727,9719.419922,7775.779297,429482
2000-01-13,9500.820313,9702.599609,9248.580078,9248.580078,7399.096680,589096
2000-01-14,9383.110352,9500.820313,8895.450195,8945.900391,7156.944336,574883
2000-01-17,8912.269531,9080.429688,8643.219727,8760.929688,7008.963379,798306
2000-01-18,8575.959961,8744.110352,8323.719727,8332.129883,6665.912598,1178727
2000-01-19,8298.500000,8306.910156,7449.310059,7482.939941,5986.539063,1101001
2000-01-20,7272.750000,7567.020020,6995.290039,7482.939941,5986.539063,811806
2000-01-21,7230.709961,8592.769531,7146.629883,8239.650391,6591.926758,2326589
2000-01-24,8239.650391,9147.690430,8155.569824,8575.959961,6860.982422,1735115
2000-01-25,8660.040039,8727.299805,8239.650391,8374.169922,6699.545410,853731
2000-01-26,8407.799805,9383.110352,8323.719727,9248.580078,7399.096680,1599586
2000-01-27,9332.660156,10106.200195,9332.660156,10106.200195,8085.213379,1433728
2000-01-28,10089.400391,10223.900391,9517.629883,9921.209961,7937.216309,974690
2000-01-31,9702.599609,10846.099609,9584.889648,10492.900391,8394.583008,1232486
2000-02-01,10762.000000,10913.299805,10324.799805,10644.299805,8515.706055,883703
2000-02-02,10677.900391,10762.000000,10257.500000,10610.599609,8488.744141,872047
2000-02-03,10913.299805,11064.700195,10358.400391,10358.400391,8286.978516,1185506
2000-02-04,10358.400391,10358.400391,10358.400391,10358.400391,8286.978516,0
2000-02-07,10257.500000,10341.599609,9921.209961,9921.209961,7937.216309,803539
2000-02-08,9618.519531,10257.500000,9450.370117,10173.400391,8138.975098,1257285
2000-02-09,10341.599609,10425.700195,9500.820313,9534.450195,7627.798340,818169
2000-02-10,9231.769531,9399.919922,8575.959961,8575.959961,6860.982422,745379
2000-02-11,8424.620117,8828.190430,8273.280273,8744.110352,6995.506348,691382
2000-02-14,8407.799805,8559.139648,8155.569824,8222.830078,6578.469727,456065
2000-02-15,8071.490234,8575.959961,7920.149902,8021.040039,6417.033203,598551
2000-02-16,8029.450195,8306.910156,7701.549805,7987.410156,6390.127930,641607
2000-02-17,8021.040039,8323.719727,7987.410156,8155.569824,6524.659668,846000
2000-02-18,8155.569824,8399.389648,7920.149902,8004.229980,6403.583984,823878
2000-02-21,7751.990234,7903.330078,7230.709961,7365.229980,5892.368652,523502
2000-02-22,7398.870117,7718.359863,7146.629883,7415.680176,5932.729004,471586
2000-02-23,7567.020020,8525.509766,7533.390137,8525.509766,6820.620117,1049442
2000-02-24,7953.779785,8626.400391,7903.330078,7987.410156,6390.127930,843919
2000-02-25,7735.180176,8323.719727,7508.169922,7827.660156,6262.324219,778146
