Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,308994.000000,339352.000000,308994.000000,339352.000000,309031.187500,70240
2000-01-05,330678.000000,344231.000000,317126.000000,336099.000000,306068.843750,74644
2000-01-06,341520.000000,344231.000000,309537.000000,310621.000000,282867.343750,40607
2000-01-07,314958.000000,324715.000000,313331.000000,314415.000000,286322.281250,39823
2000-01-10,330678.000000,330678.000000,315500.000000,316042.000000,287803.937500,39834
2000-01-11,316042.000000,323631.000000,308994.000000,309537.000000,281880.125000,41723
2000-01-12,303574.000000,303574.000000,297610.000000,298153.000000,271513.312500,40961
2000-01-13,294358.000000,303031.000000,292732.000000,293274.000000,267070.250000,36872
2000-01-14,293274.000000,300863.000000,293274.000000,293816.000000,267563.843750,37468
2000-01-17,294900.000000,297068.000000,290563.000000,291105.000000,265095.062500,37003
2000-01-18,292732.000000,293816.000000,284600.000000,285684.000000,260158.375000,34791
2000-01-19,280263.000000,284600.000000,271048.000000,271048.000000,246830.109375,69792
2000-01-20,270506.000000,271048.000000,250448.000000,262916.000000,239424.718750,43402
2000-01-21,260206.000000,279179.000000,252617.000000,262374.000000,238931.140625,75230
2000-01-24,260206.000000,270506.000000,258580.000000,261019.000000,237697.203125,48442
2000-01-25,263458.000000,273758.000000,260748.000000,264001.000000,240412.765625,58693
2000-01-26,266711.000000,289479.000000,265627.000000,277553.000000,252753.875000,101521
2000-01-27,281890.000000,314415.000000,276469.000000,300863.000000,273981.187500,124663
2000-01-28,301405.000000,307910.000000,284600.000000,284600.000000,259171.234375,80182
2000-01-31,279179.000000,303574.000000,277553.000000,290021.000000,264107.843750,120210
2000-02-01,303574.000000,303574.000000,287311.000000,287853.000000,262133.640625,51203
2000-02-02,287853.000000,292732.000000,284600.000000,289479.000000,263614.312500,68667
2000-02-03,291647.000000,294900.000000,285142.000000,286769.000000,261146.500000,49036
2000-02-04,286769.000000,286769.000000,286769.000000,286769.000000,261146.500000,0
2000-02-07,286769.000000,292190.000000,279721.000000,282974.000000,257690.546875,78508
2000-02-08,281890.000000,284600.000000,276469.000000,276469.000000,251766.781250,45509
