Date,Open,High,Low,Close,Adj Close,Volume
2015-03-02,29420.000000,29420.000000,29400.000000,29410.000000,28864.335938,31
2015-03-03,29430.000000,29440.000000,29330.000000,29440.000000,28893.781250,145
2015-03-04,29420.000000,29425.000000,29260.000000,29425.000000,28879.056641,54
2015-03-05,29310.000000,29445.000000,29210.000000,29445.000000,28898.687500,36
2015-03-06,29410.000000,29425.000000,29410.000000,29425.000000,28879.056641,20
2015-03-09,29355.000000,29355.000000,28995.000000,29200.000000,28658.232422,90
2015-03-10,29320.000000,29320.000000,29235.000000,29235.000000,28692.583984,20
2015-03-11,29000.000000,29000.000000,28825.000000,28990.000000,28452.128906,34
2015-03-12,28975.000000,29175.000000,28815.000000,29175.000000,28633.697266,26
2015-03-13,29185.000000,29245.000000,29185.000000,29245.000000,28702.398438,23
2015-03-16,29305.000000,29305.000000,29240.000000,29280.000000,28736.748047,26
2015-03-17,29500.000000,29665.000000,29245.000000,29665.000000,29114.605469,179
2015-03-18,29770.000000,29770.000000,29445.000000,29495.000000,28947.759766,22
2015-03-19,29685.000000,29685.000000,29600.000000,29645.000000,29094.976563,23
2015-03-20,29595.000000,29710.000000,29455.000000,29710.000000,29158.769531,27
2015-03-23,29880.000000,29880.000000,29880.000000,29880.000000,29325.617188,252
2015-03-24,29825.000000,29945.000000,29700.000000,29945.000000,29389.412109,29
2015-03-25,29985.000000,29985.000000,29985.000000,29985.000000,29428.667969,20
2015-03-26,30060.000000,30060.000000,29855.000000,30020.000000,29463.019531,475
2015-03-27,30090.000000,30090.000000,29900.000000,30010.000000,29453.203125,463
2015-03-30,30070.000000,30255.000000,30070.000000,30085.000000,29526.812500,60
2015-03-31,30395.000000,30395.000000,30085.000000,30380.000000,29816.337891,32
2015-04-01,30340.000000,30500.000000,30235.000000,30500.000000,29934.113281,34
2015-04-02,30550.000000,30550.000000,30470.000000,30500.000000,29934.113281,38
2015-04-03,30655.000000,30655.000000,30475.000000,30645.000000,30076.421875,167
2015-04-06,30785.000000,30810.000000,30685.000000,30810.000000,30238.361328,134
2015-04-07,30900.000000,30900.000000,30790.000000,30855.000000,30282.527344,27
2015-04-08,30805.000000,30960.000000,30660.000000,30960.000000,30385.578125,89
2015-04-09,30890.000000,30950.000000,30890.000000,30950.000000,30375.763672,59
2015-04-10,31040.000000,31375.000000,30905.000000,31375.000000,30792.878906,72
2015-04-13,null,null,null,null,null,null
2015-04-14,31365.000000,31365.000000,31115.000000,31200.000000,30621.126953,22
2015-04-15,31170.000000,31225.000000,30980.000000,31190.000000,30611.312500,1149
2015-04-16,31460.000000,31490.000000,31430.000000,31430.000000,30846.857422,222
2015-04-17,31520.000000,31895.000000,31520.000000,31895.000000,31303.230469,34
2015-04-20,31710.000000,31830.000000,31710.000000,31830.000000,31239.435547,45
2015-04-21,31905.000000,31940.000000,31765.000000,31940.000000,31347.396484,53
2015-04-22,31975.000000,31975.000000,31675.000000,31750.000000,31160.919922,125
2015-04-23,31765.000000,31910.000000,31445.000000,31910.000000,31317.953125,88
2015-04-24,31895.000000,32015.000000,31620.000000,31620.000000,31033.333984,232
2015-04-27,31860.000000,31970.000000,31860.000000,31970.000000,31376.837891,20
2015-04-28,32125.000000,32125.000000,32025.000000,32040.000000,31445.539063,392
