Date,Open,High,Low,Close,Adj Close,Volume
2015-03-02,14675.000000,14720.000000,14645.000000,14655.000000,14655.000000,970
2015-03-03,14730.000000,14800.000000,14720.000000,14730.000000,14730.000000,1094
2015-03-04,14665.000000,14665.000000,14610.000000,14630.000000,14630.000000,2416
2015-03-05,14745.000000,14775.000000,14740.000000,14770.000000,14770.000000,503
2015-03-06,15080.000000,15125.000000,15055.000000,15055.000000,15055.000000,776
2015-03-09,14885.000000,15025.000000,14885.000000,15015.000000,15015.000000,6605
2015-03-10,15105.000000,15180.000000,15100.000000,15165.000000,15165.000000,138
2015-03-11,15155.000000,15200.000000,15130.000000,15165.000000,15165.000000,1355
2015-03-12,15230.000000,15330.000000,15210.000000,15220.000000,15220.000000,1591
2015-03-13,15330.000000,15365.000000,15330.000000,15350.000000,15350.000000,4246
2015-03-16,15415.000000,15485.000000,15405.000000,15485.000000,15485.000000,690
2015-03-17,15695.000000,15800.000000,15695.000000,15730.000000,15730.000000,5016
2015-03-18,15880.000000,15925.000000,15860.000000,15925.000000,15925.000000,558
2015-03-19,16000.000000,16015.000000,15710.000000,15825.000000,15825.000000,2339
2015-03-20,16105.000000,16250.000000,16100.000000,16180.000000,16180.000000,3691
2015-03-23,16250.000000,16280.000000,16175.000000,16215.000000,16215.000000,1173
2015-03-24,15890.000000,15890.000000,15650.000000,15710.000000,15710.000000,4579
2015-03-25,15600.000000,15600.000000,15490.000000,15525.000000,15525.000000,2719
2015-03-26,16125.000000,16125.000000,14775.000000,14960.000000,14960.000000,8154
2015-03-27,14840.000000,14920.000000,14840.000000,14895.000000,14895.000000,192
2015-03-30,15115.000000,15225.000000,15100.000000,15205.000000,15205.000000,1197
2015-03-31,15230.000000,15490.000000,15230.000000,15430.000000,15430.000000,1051
2015-04-01,15070.000000,15070.000000,14915.000000,15000.000000,15000.000000,3506
2015-04-02,14815.000000,14835.000000,14750.000000,14775.000000,14775.000000,625
2015-04-03,14715.000000,14725.000000,14635.000000,14725.000000,14725.000000,541
2015-04-06,14700.000000,14700.000000,14555.000000,14595.000000,14595.000000,419
2015-04-07,14545.000000,14645.000000,14545.000000,14610.000000,14610.000000,553
2015-04-08,14610.000000,14830.000000,14610.000000,14750.000000,14750.000000,4013
2015-04-09,15100.000000,15260.000000,15100.000000,15140.000000,15140.000000,2109
2015-04-10,15205.000000,15300.000000,15205.000000,15265.000000,15265.000000,1410
2015-04-13,null,null,null,null,null,null
2015-04-14,15510.000000,15510.000000,15435.000000,15440.000000,15440.000000,443
2015-04-15,15400.000000,15470.000000,15400.000000,15405.000000,15405.000000,1247
2015-04-16,15500.000000,15500.000000,15440.000000,15500.000000,15500.000000,1685
2015-04-17,15545.000000,15545.000000,15450.000000,15485.000000,15485.000000,420
2015-04-20,15185.000000,15240.000000,15185.000000,15205.000000,15205.000000,712
2015-04-21,15140.000000,15310.000000,15140.000000,15310.000000,15310.000000,326
2015-04-22,15570.000000,15580.000000,15500.000000,15500.000000,15500.000000,1309
2015-04-23,15460.000000,15560.000000,15460.000000,15500.000000,15500.000000,995
2015-04-24,15655.000000,15665.000000,15600.000000,15665.000000,15665.000000,1836
2015-04-27,15355.000000,15435.000000,15220.000000,15415.000000,15415.000000,969
