Date,Open,High,Low,Close,Adj Close,Volume
2010-07-30,22100.000000,25400.000000,21000.000000,25400.000000,22538.919922,8847778
2010-08-02,27000.000000,28200.000000,25050.000000,25600.000000,22716.390625,4756300
2010-08-03,25800.000000,27450.000000,24450.000000,25900.000000,22982.595703,2943145
2010-08-04,25800.000000,25900.000000,23800.000000,25400.000000,22538.919922,1917644
2010-08-05,25300.000000,25850.000000,24000.000000,24500.000000,21740.294922,1151559
2010-08-06,24800.000000,25600.000000,24150.000000,25350.000000,22494.550781,1130282
2010-08-09,26300.000000,27050.000000,25900.000000,26250.000000,23293.175781,1628532
2010-08-10,26050.000000,26250.000000,25550.000000,25700.000000,22805.128906,629066
2010-08-11,25800.000000,26100.000000,25250.000000,25300.000000,22450.181641,509785
2010-08-12,24800.000000,25550.000000,24550.000000,25000.000000,22183.974609,355346
2010-08-13,25300.000000,28750.000000,25250.000000,28750.000000,25511.568359,2297805
2010-08-16,29500.000000,29750.000000,28550.000000,29300.000000,25999.615234,2493729
2010-08-17,28750.000000,29200.000000,27800.000000,28650.000000,25422.835938,1459795
2010-08-18,28900.000000,31000.000000,28400.000000,28800.000000,25555.937500,2589948
2010-08-19,29050.000000,29550.000000,27800.000000,28350.000000,25156.626953,904332
2010-08-20,28250.000000,28850.000000,27600.000000,27850.000000,24712.947266,805091
2010-08-23,27900.000000,28450.000000,26900.000000,26900.000000,23869.957031,978159
2010-08-24,27300.000000,28800.000000,26350.000000,28400.000000,25200.996094,1254149
2010-08-25,28100.000000,29200.000000,27800.000000,28650.000000,25422.835938,700762
2010-08-26,28850.000000,29500.000000,28250.000000,29000.000000,25733.410156,845348
2010-08-27,29100.000000,29750.000000,28500.000000,29150.000000,25866.513672,543393
2010-08-30,28900.000000,29000.000000,27900.000000,28500.000000,25289.730469,1201823
2010-08-31,28250.000000,28300.000000,27400.000000,28000.000000,24846.052734,617471
2010-09-01,28400.000000,31200.000000,28200.000000,30150.000000,26753.873047,2005632
2010-09-02,30500.000000,31650.000000,30300.000000,30450.000000,27020.082031,895883
2010-09-03,30400.000000,31400.000000,29750.000000,30750.000000,27286.289063,1000434
2010-09-06,31100.000000,31450.000000,30600.000000,31100.000000,27596.865234,468971
2010-09-07,31700.000000,32250.000000,31050.000000,31350.000000,27818.703125,798469
