Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,2535.000000,2880.000000,2535.000000,2650.000000,1623.323975,6200
2000-01-05,2700.000000,2750.000000,2300.000000,2600.000000,1592.695190,13200
2000-01-06,2600.000000,2600.000000,2400.000000,2490.000000,1525.312134,5200
2000-01-07,2400.000000,2600.000000,2400.000000,2595.000000,1589.632080,12300
2000-01-10,2600.000000,2630.000000,2515.000000,2600.000000,1592.695190,5700
2000-01-11,2550.000000,2630.000000,2415.000000,2415.000000,1479.368896,6200
2000-01-12,2400.000000,2500.000000,2335.000000,2435.000000,1491.620483,10100
2000-01-13,2310.000000,2410.000000,2310.000000,2410.000000,1476.305786,6300
2000-01-14,2400.000000,2460.000000,2220.000000,2435.000000,1491.620483,20000
2000-01-17,2400.000000,2480.000000,2300.000000,2340.000000,1433.425659,11100
2000-01-18,2300.000000,2300.000000,2155.000000,2170.000000,1329.287842,7600
2000-01-19,2170.000000,2170.000000,2075.000000,2075.000000,1271.093262,1500
2000-01-20,1910.000000,1970.000000,1910.000000,1970.000000,1206.772949,8000
2000-01-21,1970.000000,2265.000000,1970.000000,2030.000000,1243.527466,14500
2000-01-24,1915.000000,2280.000000,1915.000000,2190.000000,1341.539307,8000
2000-01-25,2090.000000,2090.000000,2020.000000,2090.000000,1280.281860,3500
2000-01-26,1960.000000,2170.000000,1960.000000,2100.000000,1286.407593,5000
2000-01-27,2100.000000,2410.000000,2100.000000,2410.000000,1476.305786,19400
2000-01-28,2410.000000,2500.000000,2180.000000,2280.000000,1396.671143,10800
2000-01-31,2200.000000,2395.000000,2200.000000,2280.000000,1396.671143,20400
2000-02-01,2300.000000,2320.000000,2200.000000,2255.000000,1381.356934,22500
2000-02-02,2280.000000,2295.000000,2210.000000,2290.000000,1402.796997,6700
2000-02-03,2300.000000,2330.000000,2280.000000,2330.000000,1427.299927,10900
2000-02-04,2330.000000,2330.000000,2330.000000,2330.000000,1427.299927,0
2000-02-07,2300.000000,2395.000000,2240.000000,2260.000000,1384.419678,15700
2000-02-08,2210.000000,2300.000000,2210.000000,2255.000000,1381.356934,2400
2000-02-09,2150.000000,2295.000000,2150.000000,2220.000000,1359.916870,3100
2000-02-10,2200.000000,2240.000000,2000.000000,2000.000000,1225.150269,5700
2000-02-11,2010.000000,2300.000000,2010.000000,2010.000000,1231.276001,16400
2000-02-14,2000.000000,2000.000000,1900.000000,1900.000000,1163.892578,4600
2000-02-15,1870.000000,1985.000000,1870.000000,1985.000000,1215.961426,6300
2000-02-16,1980.000000,2140.000000,1900.000000,1970.000000,1206.772949,7400
2000-02-17,1970.000000,2015.000000,1955.000000,1955.000000,1197.584351,4100
2000-02-18,1950.000000,1995.000000,1760.000000,1760.000000,1078.131958,2900
2000-02-21,1810.000000,1810.000000,1620.000000,1690.000000,1035.252075,5100
2000-02-22,1550.000000,1800.000000,1550.000000,1745.000000,1068.943359,1900
2000-02-23,1745.000000,2005.000000,1745.000000,2005.000000,1228.212891,24300
2000-02-24,1980.000000,1980.000000,1720.000000,1750.000000,1072.006348,17900
2000-02-25,1800.000000,1980.000000,1800.000000,1900.000000,1163.892578,15100
2000-02-28,1860.000000,1985.000000,1725.000000,1940.000000,1188.395508,9500
2000-02-29,1940.000000,2100.000000,1880.000000,1880.000000,1151.641113,16300
2000-03-01,1880.000000,1880.000000,1880.000000,1880.000000,1151.641113,0
2000-03-02,2100.000000,2160.000000,2015.000000,2160.000000,1323.162231,100700
2000-03-03,2300.000000,2470.000000,2000.000000,2400.000000,1470.180176,98200
2000-03-06,2200.000000,2600.000000,2200.000000,2600.000000,1592.695190,70300
2000-03-07,2600.000000,2870.000000,2300.000000,2400.000000,1470.180176,59500
2000-03-08,2500.000000,2550.000000,2350.000000,2500.000000,1531.437988,35900
2000-03-09,2520.000000,2790.000000,2520.000000,2650.000000,1623.323975,69200
2000-03-10,2800.000000,2800.000000,2410.000000,2410.000000,1476.305786,31500
2000-03-13,2400.000000,2580.000000,2400.000000,2490.000000,1525.312134,26100
2000-03-14,2860.000000,2860.000000,2605.000000,2720.000000,1666.204346,139200
2000-03-15,2450.000000,2720.000000,2400.000000,2515.000000,1540.626343,42100
2000-03-16,2400.000000,2565.000000,2330.000000,2330.000000,1427.299927,27700
2000-03-17,2400.000000,2480.000000,2300.000000,2395.000000,1467.116943,22600
2000-03-20,2410.000000,2650.000000,2400.000000,2450.000000,1500.808716,45300
2000-03-21,2380.000000,2650.000000,2255.000000,2300.000000,1408.922607,39200
2000-03-22,2300.000000,2300.000000,2200.000000,2280.000000,1396.671143,25100
2000-03-23,2300.000000,2450.000000,2100.000000,2150.000000,1317.036499,27400
2000-03-24,2200.000000,2270.000000,2100.000000,2190.000000,1341.539307,16700
2000-03-27,2200.000000,2280.000000,2110.000000,2155.000000,1320.099121,16000
